,period,uidlevel2,uidlevel3,namelevel2,namelevel3,fac_rupture
1181,201710,u0vP3ZicczY,NyvJf4zd0Sj,md Maindombe Province,md Pendjwa Zone de Santé,1.0
1182,201710,u0vP3ZicczY,j89PZlq83OT,md Maindombe Province,md Nioki Zone de Santé,10.0
1183,201710,uyuwe6bqphf,BmjuXfI9o9i,mn Maniema Province,mn Tunda Zone de Santé,5.0
1184,201710,uyuwe6bqphf,BsSB1PA58Qp,mn Maniema Province,mn Obokote Zone de Santé,4.0
1185,201710,uyuwe6bqphf,HtQZ7yf79SN,mn Maniema Province,mn Lubutu Zone de Santé,2.0
1186,201710,wy1lwIP18SL,EGoMVOvVUAp,hu Haut Uele Province,hu Rungu Zone de Santé,5.0
1187,201710,wy1lwIP18SL,H0UZDpNtJ17,hu Haut Uele Province,hu Faradje Zone de Santé,3.0
1188,201710,wy1lwIP18SL,ZxQY9szHMx5,hu Haut Uele Province,hu Pawa Zone de Santé,1.0
1189,201710,wy1lwIP18SL,mS2mByLHkzL,hu Haut Uele Province,hu Watsa Zone de Santé,2.0
1190,201710,wy1lwIP18SL,qwBasnNFRFW,hu Haut Uele Province,hu Boma Mangbetu Zone de Santé,4.0
1191,201710,wy1lwIP18SL,yNXb6VSdyPw,hu Haut Uele Province,hu Makoro Zone de Santé,4.0
1192,201710,ybgmW3kIGuq,hdi8WfQrxeD,sn Sankuru Province,sn Tshudi Loto Zone de Santé,1.0
1193,201710,ym2K6YcSNl9,Uyz1XxXNBKB,tu Tshuapa Province,tu Boende Zone de Santé,1.0
1194,201711,BmKjwqc6BEw,IgSLfQbGSnF,kl Kwilu Province,kl Djuma Zone de Santé,0.0
1195,201711,BmKjwqc6BEw,Y8Hlj8DpZHc,kl Kwilu Province,kl Kikwit Sud Zone de Santé,1.0
1196,201711,BmKjwqc6BEw,e6Wpbl5nqcD,kl Kwilu Province,kl Bulungu Zone de Santé,5.0
1197,201711,BmKjwqc6BEw,fXTBfVcge4w,kl Kwilu Province,kl Vanga Zone de Santé,0.0
1198,201711,F9w3VW1cQmb,BdGu22qs6aS,hk Haut Katanga Province,hk Tshamilemba Zone de Santé,0.0
1199,201711,F9w3VW1cQmb,CSwaGvyMS6Z,hk Haut Katanga Province,hk Sakania Zone de Santé,0.0
1200,201711,F9w3VW1cQmb,EofZhh5yYMG,hk Haut Katanga Province,hk Panda Zone de Santé,2.0
1201,201711,F9w3VW1cQmb,GpdRlogsSiE,hk Haut Katanga Province,hk Kafubu Zone de Santé,3.0
1202,201711,F9w3VW1cQmb,H8vCqAKUlyX,hk Haut Katanga Province,hk Lubumbashi Zone de Santé,2.0
1203,201711,F9w3VW1cQmb,IOin37HS2Wz,hk Haut Katanga Province,hk Kenya Zone de Santé,0.0
1204,201711,F9w3VW1cQmb,NR5cDy2jhiJ,hk Haut Katanga Province,hk Kambove Zone de Santé,3.0
1205,201711,F9w3VW1cQmb,OcTqzK4K1RV,hk Haut Katanga Province,hk Kashobwe Zone de Santé,2.0
1206,201711,F9w3VW1cQmb,QA2FRWLQqWE,hk Haut Katanga Province,hk Kisanga Zone de Santé,2.0
1207,201711,F9w3VW1cQmb,QteKQ66ixqO,hk Haut Katanga Province,hk Mumbunda Zone de Santé,1.0
1208,201711,F9w3VW1cQmb,Vue5tcMpaGh,hk Haut Katanga Province,hk Kasenga Zone de Santé,3.0
1209,201711,F9w3VW1cQmb,YFSLTwHFlOk,hk Haut Katanga Province,hk Ruashi Zone de Santé,0.0
1210,201711,F9w3VW1cQmb,ZMH0kkBQFs9,hk Haut Katanga Province,hk Kipushi Zone de Santé,3.0
1211,201711,F9w3VW1cQmb,bAFJ18IAf2S,hk Haut Katanga Province,hk Kapolowe Zone de Santé,2.0
1212,201711,F9w3VW1cQmb,fQLRnttyYlx,hk Haut Katanga Province,hk Likasi Zone de Santé,4.0
1213,201711,F9w3VW1cQmb,fdlN13eHB5u,hk Haut Katanga Province,hk Pweto Zone de Santé,10.0
1214,201711,F9w3VW1cQmb,iHmCGdXARXG,hk Haut Katanga Province,hk Kilwa Zone de Santé,2.0
1215,201711,F9w3VW1cQmb,nhdQUgOeBQU,hk Haut Katanga Province,hk Katuba Zone de Santé,0.0
1216,201711,F9w3VW1cQmb,qzQdkny6PZ4,hk Haut Katanga Province,hk Mufunga Sampwe Zone de Santé,3.0
1217,201711,F9w3VW1cQmb,sAsXOxkBdrE,hk Haut Katanga Province,hk Kowe Zone de Santé,0.0
1218,201711,F9w3VW1cQmb,uIuYpiQm6m8,hk Haut Katanga Province,hk Vangu Zone de Santé,0.0
1219,201711,F9w3VW1cQmb,uocpzPZHiEo,hk Haut Katanga Province,hk Kamalondo Zone de Santé,1.0
1220,201711,F9w3VW1cQmb,zMfBT8xVQeH,hk Haut Katanga Province,hk Kampemba Zone de Santé,1.0
1221,201711,GnLX8MNgxZw,Bxi65HPz420,sk Sud Kivu Province,sk Idjwi Zone de Santé,7.0
1222,201711,GnLX8MNgxZw,JzBIOZSJfmJ,sk Sud Kivu Province,sk Mubumbano Zone de Santé,4.0
1223,201711,GnLX8MNgxZw,aOghManYK5E,sk Sud Kivu Province,sk Bagira Zone de Santé,1.0
1224,201711,GnLX8MNgxZw,cXkCT53xxfk,sk Sud Kivu Province,sk Miti Murhesa Zone de Santé,4.0
1225,201711,GnLX8MNgxZw,euP5fSU9vky,sk Sud Kivu Province,sk Kalole Zone de Santé,0.0
1226,201711,GnLX8MNgxZw,lXfXl6ZJQWI,sk Sud Kivu Province,sk Kaniola Zone de Santé,2.0
1227,201711,GnLX8MNgxZw,nfYQfVxJRyJ,sk Sud Kivu Province,sk Mwana Zone de Santé,2.0
1228,201711,GnLX8MNgxZw,roraCGWMUQ0,sk Sud Kivu Province,sk Fizi Zone de Santé,2.0
1229,201711,GnLX8MNgxZw,rv3KA7DrJCO,sk Sud Kivu Province,sk Kamituga Zone de Santé,5.0
1230,201711,GnLX8MNgxZw,sai4xbqW0CL,sk Sud Kivu Province,sk Nyangezi Zone de Santé,3.0
1231,201711,GnLX8MNgxZw,zqUe1DuDMxH,sk Sud Kivu Province,sk Kabare Zone de Santé,1.0
1232,201711,I8CuQpdBQfP,U6rNBblejC5,kr Kasai Central Province,kr Tshikaji Zone de Santé,3.0
1233,201711,I8CuQpdBQfP,ZIEdn6Pptv7,kr Kasai Central Province,kr Lubondaie Zone de Santé,5.0
1234,201711,I8CuQpdBQfP,csMZZqDFCvW,kr Kasai Central Province,kr Mikalayi Zone de Santé,12.0
1235,201711,I8CuQpdBQfP,hi9gSpIVzai,kr Kasai Central Province,kr Masuika Zone de Santé,4.0
1236,201711,I8CuQpdBQfP,k3UBz1nclY7,kr Kasai Central Province,kr Tshikula Zone de Santé,6.0
1237,201711,I8CuQpdBQfP,wq3tWiKJkNr,kr Kasai Central Province,kr Ndesha Zone de Santé,6.0
1238,201711,JkIljbLc4Ny,ArdlF8PnpYL,su Sud Ubangi Province,su Libenge Zone de Santé,10.0
1239,201711,JkIljbLc4Ny,F2sZHvPlln6,su Sud Ubangi Province,su Gemena Zone de Santé,0.0
1240,201711,JkIljbLc4Ny,QNFYEQrW7Dy,su Sud Ubangi Province,su Zongo Zone de Santé,5.0
1241,201711,JkIljbLc4Ny,hlvN8zeyDZz,su Sud Ubangi Province,su Bwamanda Zone de Santé,2.0
1242,201711,JkIljbLc4Ny,izt3XGlBrmK,su Sud Ubangi Province,su Bokonzi Zone de Santé,8.0
1243,201711,PvtAI4RUMkr,c66ur6Nda04,kg Kwango Province,kg Kitenda Zone de Santé,0.0
1244,201711,PvtAI4RUMkr,jzvghlGm7Hp,kg Kwango Province,kg Mwela Lembwa Zone de Santé,3.0
1245,201711,PvtAI4RUMkr,ni4XTmpzmVX,kg Kwango Province,kg Kisanji Zone de Santé,10.0
1246,201711,PvtAI4RUMkr,vyNZCFIed9O,kg Kwango Province,kg Feshi Zone de Santé,2.0
1247,201711,Q4cbnIAo10f,CLboGR4F3lj,it Ituri Province,it Adja Zone de Santé,1.0
1248,201711,Q4cbnIAo10f,OIhgsXcZf6x,it Ituri Province,it Drodro Zone de Santé,2.0
1249,201711,Q4cbnIAo10f,RjHZChl5gJQ,it Ituri Province,it Mambasa Zone de Santé,1.0
1250,201711,Q4cbnIAo10f,TCE5waEW7Fi,it Ituri Province,it Nizi Zone de Santé,1.0
1251,201711,Q4cbnIAo10f,i2mtQy4nTmD,it Ituri Province,it Komanda Zone de Santé,1.0
1252,201711,Q4cbnIAo10f,nv8tx681Gjd,it Ituri Province,it Mongbwalu Zone de Santé,3.0
1253,201711,Q4cbnIAo10f,qqGoQGSp1Dw,it Ituri Province,it Logo Zone de Santé,0.0
1254,201711,TwSa8zUu09Q,Ab6jrKWO5EZ,kn Kinshasa Province,kn Kokolo Zone de Santé,0.0
1255,201711,TwSa8zUu09Q,D1jF9OzETge,kn Kinshasa Province,kn Kalamu 1 Zone de Santé,1.0
1256,201711,TwSa8zUu09Q,JhJFxKnFvmJ,kn Kinshasa Province,kn Limete Zone de Santé,1.0
1257,201711,TwSa8zUu09Q,QzpHCAKe31e,kn Kinshasa Province,kn Biyela Zone de Santé,0.0
1258,201711,TwSa8zUu09Q,SqWL31RNyKx,kn Kinshasa Province,kn Makala Zone de Santé,0.0
1259,201711,TwSa8zUu09Q,Vv9L3W7VMrX,kn Kinshasa Province,kn Kisenso Zone de Santé,1.0
1260,201711,TwSa8zUu09Q,Z3DMBdrM8Df,kn Kinshasa Province,kn Kalamu 2 Zone de Santé,0.0
1261,201711,TwSa8zUu09Q,ZTt8HbFGrY4,kn Kinshasa Province,kn Kingasani Zone de Santé,1.0
1262,201711,TwSa8zUu09Q,cycttnJlR4L,kn Kinshasa Province,kn Kimbanseke Zone de Santé,2.0
1263,201711,TwSa8zUu09Q,gMhYDNcoZSe,kn Kinshasa Province,kn Mont Ngafula 2 Zone de Santé,1.0
1264,201711,TwSa8zUu09Q,hL8oJfWHx3g,kn Kinshasa Province,kn Masina 2 Zone de Santé,1.0
1265,201711,TwSa8zUu09Q,m0D9iUAjJ1G,kn Kinshasa Province,kn Nsele Zone de Santé,0.0
1266,201711,TwSa8zUu09Q,nbSOIch7Mbc,kn Kinshasa Province,kn Selembao Zone de Santé,1.0
1267,201711,TwSa8zUu09Q,nq4LAyXUm8a,kn Kinshasa Province,kn Maluku 2 Zone de Santé,0.0
1268,201711,TwSa8zUu09Q,qbe5m6fVfMT,kn Kinshasa Province,kn Lingwala Zone de Santé,1.0
1269,201711,TwSa8zUu09Q,rK2ODHilbAP,kn Kinshasa Province,kn Ndjili Zone de Santé,1.0
1270,201711,TwSa8zUu09Q,sZ2goXLKmQX,kn Kinshasa Province,kn Bumbu Zone de Santé,1.0
1271,201711,TwSa8zUu09Q,tkbMhp2kIT2,kn Kinshasa Province,kn Maluku 1 Zone de Santé,2.0
1272,201711,TwSa8zUu09Q,ubl3NORPhsC,kn Kinshasa Province,kn Mont Ngafula 1 Zone de Santé,1.0
1273,201711,TwSa8zUu09Q,wTaqhPcijDM,kn Kinshasa Province,kn Kikimi Zone de Santé,1.0
1274,201711,TwSa8zUu09Q,xZy8t34pvs6,kn Kinshasa Province,kn Kinshasa Zone de Santé,1.0
1275,201711,an1cK6GbbVw,S7r6j8vvjBa,lm Lomami Province,lm Kabinda Zone de Santé,1.0
1276,201711,dJ3v8xc6ZIK,S0Ne5rWQhxw,ll Lualaba Province,ll Mutshatsha Zone de Santé,0.0
1277,201711,dJ3v8xc6ZIK,cw1CZyDiPyA,ll Lualaba Province,ll Bunkeya Zone de Santé,4.0
1278,201711,dJ3v8xc6ZIK,eWGgthNBOZ8,ll Lualaba Province,ll Fungurume Zone de Santé,3.0
1279,201711,dJ3v8xc6ZIK,goYHUDWT3jn,ll Lualaba Province,ll Lubudi Zone de Santé,3.0
1280,201711,dJ3v8xc6ZIK,kiFDojGFG3x,ll Lualaba Province,ll Kasaji Zone de Santé,0.0
1281,201711,dJ3v8xc6ZIK,mSQE0BqfXOy,ll Lualaba Province,ll Dilala Zone de Santé,1.0
1282,201711,dJ3v8xc6ZIK,uFV6BUpJi7E,ll Lualaba Province,ll Lualaba Zone de Santé,5.0
1283,201711,dJ3v8xc6ZIK,xMdqjEKgZLw,ll Lualaba Province,ll Manika Zone de Santé,3.0
1284,201711,dJ3v8xc6ZIK,yAdgorGUtcE,ll Lualaba Province,ll Kanzenze Zone de Santé,2.0
1285,201711,dKdrd8HqZWz,DD5m0lzETfF,kc Kongo Central Province,kc Inga Zone de Santé,0.0
1286,201711,dKdrd8HqZWz,DaXi5vRLqh3,kc Kongo Central Province,kc Luozi Zone de Santé,0.0
1287,201711,dKdrd8HqZWz,bV04pTUIL8A,kc Kongo Central Province,kc Kangu Zone de Santé,1.0
1288,201711,dKdrd8HqZWz,fWrUdkX9JEv,kc Kongo Central Province,kc Seke Banza Zone de Santé,2.0
1289,201711,dKdrd8HqZWz,pFhuqRaXTSO,kc Kongo Central Province,kc Matadi Zone de Santé,0.0
1290,201711,fEKDiQIuqeE,T0YXktZkPCF,hl Haut Lomami Province,hl Kamina Zone de Santé,2.0
1291,201711,fgHCmGhaP2X,k7iudxSjdn7,ke Kasai Oriental Province,ke Kabeya Kamwanga Zone de Santé,1.0
1292,201711,fgHCmGhaP2X,pzMw9DUQ6An,ke Kasai Oriental Province,ke Bibanga Zone de Santé,6.0
1293,201711,fgHCmGhaP2X,v4bwDhzBFks,ke Kasai Oriental Province,ke Mpokolo Zone de Santé,1.0
1294,201711,hyvduSNKvfe,W7IdWpJnPra,tn Tanganyika Province,tn Mbulula Zone de Santé,10.0
1295,201711,hyvduSNKvfe,dj29qACRqOf,tn Tanganyika Province,tn Kansimba Zone de Santé,1.0
1296,201711,hyvduSNKvfe,oU2G5jtXxFx,tn Tanganyika Province,tn Manono Zone de Santé,3.0
1297,201711,hyvduSNKvfe,rDRhOPd3q1u,tn Tanganyika Province,tn Kongolo Zone de Santé,5.0
1298,201711,hyvduSNKvfe,uz41FkMd6Gb,tn Tanganyika Province,tn Nyunzu Zone de Santé,1.0
1299,201711,krWZMdwGDIf,Xol9qIrf1Gi,mg Mongala Province,mg Lisala Zone de Santé,1.0
1300,201711,mnOXJ2Oa5U7,Al5GBxzCgMe,tp Tshopo Province,tp Kabondo Zone de Santé,1.0
1301,201711,mnOXJ2Oa5U7,D4KWg03yZrX,tp Tshopo Province,tp Yabaondo Zone de Santé,0.0
1302,201711,mnOXJ2Oa5U7,I9d1F9TGn33,tp Tshopo Province,tp Lubunga Zone de Santé,1.0
1303,201711,mnOXJ2Oa5U7,IMkgSD6FVjc,tp Tshopo Province,tp Tshopo Zone de Santé,2.0
1304,201711,mnOXJ2Oa5U7,IQjyCunMvUt,tp Tshopo Province,tp Yakusu Zone de Santé,0.0
1305,201711,mnOXJ2Oa5U7,RowlA1nBHee,tp Tshopo Province,tp Wanierukula Zone de Santé,1.0
1306,201711,mnOXJ2Oa5U7,SxrrguFFktT,tp Tshopo Province,tp Basoko Zone de Santé,2.0
1307,201711,mnOXJ2Oa5U7,WxBLTUjeyfB,tp Tshopo Province,tp Banalia Zone de Santé,1.0
1308,201711,mnOXJ2Oa5U7,ZHIrX4z487c,tp Tshopo Province,tp Makiso Kisangani Zone de Santé,5.0
1309,201711,mnOXJ2Oa5U7,dtBcztLoZpn,tp Tshopo Province,tp Isangi Zone de Santé,5.0
1310,201711,mnOXJ2Oa5U7,dxiEfVDsieA,tp Tshopo Province,tp Bengamisa Zone de Santé,0.0
1311,201711,mnOXJ2Oa5U7,pLBZiohnxFC,tp Tshopo Province,tp Bafwasende Zone de Santé,0.0
1312,201711,mnOXJ2Oa5U7,wOWB7WbNuSN,tp Tshopo Province,tp Mangobo Zone de Santé,2.0
1313,201711,mnOXJ2Oa5U7,yS5rrhCjubi,tp Tshopo Province,tp Basali Zone de Santé,2.0
1314,201711,rWrCdr321Qu,ebKZ38Ejpb5,bu Bas Uele Province,bu Bondo Zone de Santé,1.0
1315,201711,u0vP3ZicczY,GcP2B8nmUVo,md Maindombe Province,md Bokoro Zone de Santé,10.0
1316,201711,u0vP3ZicczY,MiaMAqYujLY,md Maindombe Province,md Bolobo Zone de Santé,1.0
1317,201711,u0vP3ZicczY,NyvJf4zd0Sj,md Maindombe Province,md Pendjwa Zone de Santé,1.0
1318,201711,u0vP3ZicczY,j89PZlq83OT,md Maindombe Province,md Nioki Zone de Santé,10.0
1319,201711,uyuwe6bqphf,BmjuXfI9o9i,mn Maniema Province,mn Tunda Zone de Santé,1.0
1320,201711,uyuwe6bqphf,BsSB1PA58Qp,mn Maniema Province,mn Obokote Zone de Santé,7.0
1321,201711,uyuwe6bqphf,HtQZ7yf79SN,mn Maniema Province,mn Lubutu Zone de Santé,0.0
1322,201711,wy1lwIP18SL,EGoMVOvVUAp,hu Haut Uele Province,hu Rungu Zone de Santé,5.0
1323,201711,wy1lwIP18SL,H0UZDpNtJ17,hu Haut Uele Province,hu Faradje Zone de Santé,1.0
1324,201711,wy1lwIP18SL,PDPn74NtJzs,hu Haut Uele Province,hu Niangara Zone de Santé,1.0
1325,201711,wy1lwIP18SL,ZEGVJVjXJJW,hu Haut Uele Province,hu Doruma Zone de Santé,1.0
1326,201711,wy1lwIP18SL,h1dItcsoHRw,hu Haut Uele Province,hu Gombari Zone de Santé,6.0
1327,201711,wy1lwIP18SL,mS2mByLHkzL,hu Haut Uele Province,hu Watsa Zone de Santé,1.0
1328,201711,wy1lwIP18SL,yNXb6VSdyPw,hu Haut Uele Province,hu Makoro Zone de Santé,5.0
1329,201711,ybgmW3kIGuq,IPDJ2AFLJ1q,sn Sankuru Province,sn Katako Kombe Zone de Santé,3.0
1330,201712,BmKjwqc6BEw,IgSLfQbGSnF,kl Kwilu Province,kl Djuma Zone de Santé,0.0
1331,201712,BmKjwqc6BEw,e6Wpbl5nqcD,kl Kwilu Province,kl Bulungu Zone de Santé,5.0
1332,201712,BmKjwqc6BEw,fXTBfVcge4w,kl Kwilu Province,kl Vanga Zone de Santé,3.0
1333,201712,BmKjwqc6BEw,jSLnBqCXCzW,kl Kwilu Province,kl Ipamu Zone de Santé,3.0
1334,201712,F9w3VW1cQmb,BdGu22qs6aS,hk Haut Katanga Province,hk Tshamilemba Zone de Santé,0.0
1335,201712,F9w3VW1cQmb,CSwaGvyMS6Z,hk Haut Katanga Province,hk Sakania Zone de Santé,6.0
1336,201712,F9w3VW1cQmb,EofZhh5yYMG,hk Haut Katanga Province,hk Panda Zone de Santé,3.0
1337,201712,F9w3VW1cQmb,GpdRlogsSiE,hk Haut Katanga Province,hk Kafubu Zone de Santé,3.0
1338,201712,F9w3VW1cQmb,H8vCqAKUlyX,hk Haut Katanga Province,hk Lubumbashi Zone de Santé,5.0
1339,201712,F9w3VW1cQmb,IOin37HS2Wz,hk Haut Katanga Province,hk Kenya Zone de Santé,1.0
1340,201712,F9w3VW1cQmb,NR5cDy2jhiJ,hk Haut Katanga Province,hk Kambove Zone de Santé,0.0
1341,201712,F9w3VW1cQmb,OcTqzK4K1RV,hk Haut Katanga Province,hk Kashobwe Zone de Santé,2.0
1342,201712,F9w3VW1cQmb,Q22qlkhPQDO,hk Haut Katanga Province,hk Kikula Zone de Santé,1.0
1343,201712,F9w3VW1cQmb,QA2FRWLQqWE,hk Haut Katanga Province,hk Kisanga Zone de Santé,0.0
1344,201712,F9w3VW1cQmb,QteKQ66ixqO,hk Haut Katanga Province,hk Mumbunda Zone de Santé,0.0
1345,201712,F9w3VW1cQmb,Vue5tcMpaGh,hk Haut Katanga Province,hk Kasenga Zone de Santé,4.0
1346,201712,F9w3VW1cQmb,YFSLTwHFlOk,hk Haut Katanga Province,hk Ruashi Zone de Santé,1.0
1347,201712,F9w3VW1cQmb,ZMH0kkBQFs9,hk Haut Katanga Province,hk Kipushi Zone de Santé,5.0
1348,201712,F9w3VW1cQmb,bAFJ18IAf2S,hk Haut Katanga Province,hk Kapolowe Zone de Santé,0.0
1349,201712,F9w3VW1cQmb,fQLRnttyYlx,hk Haut Katanga Province,hk Likasi Zone de Santé,2.0
1350,201712,F9w3VW1cQmb,fdlN13eHB5u,hk Haut Katanga Province,hk Pweto Zone de Santé,10.0
1351,201712,F9w3VW1cQmb,iHmCGdXARXG,hk Haut Katanga Province,hk Kilwa Zone de Santé,1.0
1352,201712,F9w3VW1cQmb,nhdQUgOeBQU,hk Haut Katanga Province,hk Katuba Zone de Santé,2.0
1353,201712,F9w3VW1cQmb,qzQdkny6PZ4,hk Haut Katanga Province,hk Mufunga Sampwe Zone de Santé,3.0
1354,201712,F9w3VW1cQmb,sAsXOxkBdrE,hk Haut Katanga Province,hk Kowe Zone de Santé,0.0
1355,201712,F9w3VW1cQmb,uIuYpiQm6m8,hk Haut Katanga Province,hk Vangu Zone de Santé,0.0
1356,201712,F9w3VW1cQmb,uocpzPZHiEo,hk Haut Katanga Province,hk Kamalondo Zone de Santé,1.0
1357,201712,F9w3VW1cQmb,zMfBT8xVQeH,hk Haut Katanga Province,hk Kampemba Zone de Santé,1.0
1358,201712,GnLX8MNgxZw,Bxi65HPz420,sk Sud Kivu Province,sk Idjwi Zone de Santé,7.0
1359,201712,GnLX8MNgxZw,JzBIOZSJfmJ,sk Sud Kivu Province,sk Mubumbano Zone de Santé,0.0
1360,201712,GnLX8MNgxZw,Th9eFA4VSq6,sk Sud Kivu Province,sk Bunyakiri Zone de Santé,1.0
1361,201712,GnLX8MNgxZw,aOghManYK5E,sk Sud Kivu Province,sk Bagira Zone de Santé,2.0
1362,201712,GnLX8MNgxZw,cXkCT53xxfk,sk Sud Kivu Province,sk Miti Murhesa Zone de Santé,3.0
1363,201712,GnLX8MNgxZw,euP5fSU9vky,sk Sud Kivu Province,sk Kalole Zone de Santé,1.0
1364,201712,GnLX8MNgxZw,lXfXl6ZJQWI,sk Sud Kivu Province,sk Kaniola Zone de Santé,1.0
1365,201712,GnLX8MNgxZw,roraCGWMUQ0,sk Sud Kivu Province,sk Fizi Zone de Santé,1.0
1366,201712,GnLX8MNgxZw,rv3KA7DrJCO,sk Sud Kivu Province,sk Kamituga Zone de Santé,5.0
1367,201712,GnLX8MNgxZw,sai4xbqW0CL,sk Sud Kivu Province,sk Nyangezi Zone de Santé,4.0
1368,201712,I8CuQpdBQfP,ZIEdn6Pptv7,kr Kasai Central Province,kr Lubondaie Zone de Santé,1.0
1369,201712,I8CuQpdBQfP,hi9gSpIVzai,kr Kasai Central Province,kr Masuika Zone de Santé,5.0
1370,201712,I8CuQpdBQfP,k3UBz1nclY7,kr Kasai Central Province,kr Tshikula Zone de Santé,3.0
1371,201712,I8CuQpdBQfP,wq3tWiKJkNr,kr Kasai Central Province,kr Ndesha Zone de Santé,2.0
1372,201712,JkIljbLc4Ny,ArdlF8PnpYL,su Sud Ubangi Province,su Libenge Zone de Santé,2.0
1373,201712,JkIljbLc4Ny,F2sZHvPlln6,su Sud Ubangi Province,su Gemena Zone de Santé,2.0
1374,201712,JkIljbLc4Ny,QNFYEQrW7Dy,su Sud Ubangi Province,su Zongo Zone de Santé,5.0
1375,201712,JkIljbLc4Ny,hlvN8zeyDZz,su Sud Ubangi Province,su Bwamanda Zone de Santé,1.0
1376,201712,JkIljbLc4Ny,izt3XGlBrmK,su Sud Ubangi Province,su Bokonzi Zone de Santé,1.0
1377,201712,PvtAI4RUMkr,c66ur6Nda04,kg Kwango Province,kg Kitenda Zone de Santé,0.0
1378,201712,PvtAI4RUMkr,ni4XTmpzmVX,kg Kwango Province,kg Kisanji Zone de Santé,8.0
1379,201712,PvtAI4RUMkr,vyNZCFIed9O,kg Kwango Province,kg Feshi Zone de Santé,5.0
1380,201712,Q4cbnIAo10f,CLboGR4F3lj,it Ituri Province,it Adja Zone de Santé,2.0
1381,201712,Q4cbnIAo10f,OIhgsXcZf6x,it Ituri Province,it Drodro Zone de Santé,6.0
1382,201712,Q4cbnIAo10f,nv8tx681Gjd,it Ituri Province,it Mongbwalu Zone de Santé,2.0
1383,201712,Q4cbnIAo10f,qqGoQGSp1Dw,it Ituri Province,it Logo Zone de Santé,0.0
1384,201712,Q4cbnIAo10f,rhj4btTd3i0,it Ituri Province,it Tchomia Zone de Santé,1.0
1385,201712,Q4cbnIAo10f,seNn0NUsKYn,it Ituri Province,it Mahagi Zone de Santé,3.0
1386,201712,TwSa8zUu09Q,Ab6jrKWO5EZ,kn Kinshasa Province,kn Kokolo Zone de Santé,1.0
1387,201712,TwSa8zUu09Q,BjbUZ5acV7t,kn Kinshasa Province,kn Bandalungwa Zone de Santé,1.0
1388,201712,TwSa8zUu09Q,JhJFxKnFvmJ,kn Kinshasa Province,kn Limete Zone de Santé,1.0
1389,201712,TwSa8zUu09Q,QzpHCAKe31e,kn Kinshasa Province,kn Biyela Zone de Santé,0.0
1390,201712,TwSa8zUu09Q,Vv9L3W7VMrX,kn Kinshasa Province,kn Kisenso Zone de Santé,1.0
1391,201712,TwSa8zUu09Q,gMhYDNcoZSe,kn Kinshasa Province,kn Mont Ngafula 2 Zone de Santé,2.0
1392,201712,TwSa8zUu09Q,hL8oJfWHx3g,kn Kinshasa Province,kn Masina 2 Zone de Santé,1.0
1393,201712,TwSa8zUu09Q,m0D9iUAjJ1G,kn Kinshasa Province,kn Nsele Zone de Santé,0.0
1394,201712,TwSa8zUu09Q,nbSOIch7Mbc,kn Kinshasa Province,kn Selembao Zone de Santé,2.0
1395,201712,TwSa8zUu09Q,sZ2goXLKmQX,kn Kinshasa Province,kn Bumbu Zone de Santé,2.0
1396,201712,TwSa8zUu09Q,tkbMhp2kIT2,kn Kinshasa Province,kn Maluku 1 Zone de Santé,1.0
1397,201712,TwSa8zUu09Q,ubl3NORPhsC,kn Kinshasa Province,kn Mont Ngafula 1 Zone de Santé,2.0
1398,201712,TwSa8zUu09Q,wTaqhPcijDM,kn Kinshasa Province,kn Kikimi Zone de Santé,1.0
1399,201712,TwSa8zUu09Q,xZy8t34pvs6,kn Kinshasa Province,kn Kinshasa Zone de Santé,1.0
1400,201712,dJ3v8xc6ZIK,S0Ne5rWQhxw,ll Lualaba Province,ll Mutshatsha Zone de Santé,0.0
1401,201712,dJ3v8xc6ZIK,cw1CZyDiPyA,ll Lualaba Province,ll Bunkeya Zone de Santé,4.0
1402,201712,dJ3v8xc6ZIK,eWGgthNBOZ8,ll Lualaba Province,ll Fungurume Zone de Santé,4.0
1403,201712,dJ3v8xc6ZIK,goYHUDWT3jn,ll Lualaba Province,ll Lubudi Zone de Santé,3.0
1404,201712,dJ3v8xc6ZIK,mSQE0BqfXOy,ll Lualaba Province,ll Dilala Zone de Santé,3.0
1405,201712,dJ3v8xc6ZIK,uFV6BUpJi7E,ll Lualaba Province,ll Lualaba Zone de Santé,6.0
1406,201712,dJ3v8xc6ZIK,xMdqjEKgZLw,ll Lualaba Province,ll Manika Zone de Santé,8.0
1407,201712,dJ3v8xc6ZIK,yAdgorGUtcE,ll Lualaba Province,ll Kanzenze Zone de Santé,4.0
1408,201712,dKdrd8HqZWz,DD5m0lzETfF,kc Kongo Central Province,kc Inga Zone de Santé,0.0
1409,201712,dKdrd8HqZWz,fWrUdkX9JEv,kc Kongo Central Province,kc Seke Banza Zone de Santé,7.0
1410,201712,fEKDiQIuqeE,T0YXktZkPCF,hl Haut Lomami Province,hl Kamina Zone de Santé,5.0
1411,201712,fEKDiQIuqeE,hdDyVXgN46J,hl Haut Lomami Province,hl Mulongo Zone de Santé,11.0
1412,201712,fgHCmGhaP2X,ZxyZ7L3ynso,ke Kasai Oriental Province,ke Bonzola Zone de Santé,4.0
1413,201712,fgHCmGhaP2X,amSVlGShY91,ke Kasai Oriental Province,ke Nzaba Zone de Santé,2.0
1414,201712,fgHCmGhaP2X,pzMw9DUQ6An,ke Kasai Oriental Province,ke Bibanga Zone de Santé,3.0
